HYDRON_NUMBER,STATION.NUMBER,TYPE,SOURCE.VARIABLE,OUTPUT.VARIABLE,DATE,TIME,NAVD88,QUALITY.CODE,SOURCE,QUALITY.DESCRIPTION,SHORT_NAME,LONG_NAME,COUNTY,STATION_TYPE,DATA_TYPE,GROUND_WATER_TYPE,LATITUDE,LONGITUDE,LAYER,dist_to_coast_m,dist_to_coast_km,irma_lon,irma_lat,dist_to_irma_km,min_dist_to_irma_km,change,baseline,NAVD88CFB,NAVD88PCFB
600280,600280,NA,227.1,227,2017-09-19,00:00:00,33.37,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,10.249999999999996,44.333910034602056
600280,600280,NA,227.1,227,2017-09-20,00:00:00,32.83,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,9.709999999999997,41.998269896193754
600280,600280,NA,227.1,227,2017-09-21,00:00:00,32.18,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,9.059999999999999,39.18685121107266
600280,600280,NA,227.1,227,2017-09-22,00:00:00,31.46,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,8.34,36.07266435986159
600280,600280,NA,227.1,227,2017-09-23,00:00:00,30.7,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,7.579999999999998,32.785467128027676
600280,600280,NA,227.1,227,2017-09-24,00:00:00,29.91,1,01A,Good quality records,S161AU,Jane Green Creek at S-161A Upper/West at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083349,-80.910867,Surface Water,28451.339692171387,28.45,NA,NA,NA,127.02932544461142,11.479999999999997,23.12,6.789999999999999,29.36851211072664
600281,600281,NA,227.1,227,2017-08-27,00:00:00,22.45,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,0,0
600281,600281,NA,227.1,227,2017-08-28,00:00:00,22.45,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,0,0
600281,600281,NA,227.1,227,2017-08-29,00:00:00,22.48,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,0.030000000000001137,0.13363028953229905
600281,600281,NA,227.1,227,2017-08-30,00:00:00,22.45,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-26.9,16.1,5690.147774262125,127.12493425458202,4.59,22.45,0,0
600281,600281,NA,227.1,227,2017-08-31,00:00:00,22.4,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-31.7,16.3,5210.184480603188,127.12493425458202,4.59,22.45,-0.05000000000000071,-0.22271714922049313
600281,600281,NA,227.1,227,2017-09-01,00:00:00,22.35,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-35.1,17.5,4821.815822196528,127.12493425458202,4.59,22.45,-0.09999999999999787,-0.4454342984409705
600281,600281,NA,227.1,227,2017-09-02,00:00:00,22.35,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-39.7,19.1,4301.303238374042,127.12493425458202,4.59,22.45,-0.09999999999999787,-0.4454342984409705
600281,600281,NA,227.1,227,2017-09-03,00:00:00,22.36,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-45.5,18.5,3761.6516526563332,127.12493425458202,4.59,22.45,-0.08999999999999986,-0.40089086859688133
600281,600281,NA,227.1,227,2017-09-04,00:00:00,22.35,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-50.4,17.3,3347.116625040666,127.12493425458202,4.59,22.45,-0.09999999999999787,-0.4454342984409705
600281,600281,NA,227.1,227,2017-09-05,00:00:00,22.43,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-55.1,16.6,2942.568585781439,127.12493425458202,4.59,22.45,-0.019999999999999574,-0.0890868596881941
600281,600281,NA,227.1,227,2017-09-06,00:00:00,22.66,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-60.6,17.3,2401.3121690970493,127.12493425458202,4.59,22.45,0.21000000000000085,0.9354120267260617
600281,600281,NA,227.1,227,2017-09-07,00:00:00,22.76,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-66.2,19.2,1792.5854029819334,127.12493425458202,4.59,22.45,0.3100000000000023,1.380846325167048
600281,600281,NA,227.1,227,2017-09-08,00:00:00,22.79,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-71.8,21.1,1203.075064434815,127.12493425458202,4.59,22.45,0.33999999999999986,1.5144766146993311
600281,600281,NA,227.1,227,2017-09-09,00:00:00,22.86,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-77.2,22.1,761.2575943336059,127.12493425458202,4.59,22.45,0.41000000000000014,1.8262806236080187
600281,600281,NA,227.1,227,2017-09-10,00:00:00,23.49,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-80.9,23.4,519.4986347644311,127.12493425458202,4.59,22.45,1.0399999999999991,4.632516703786188
600281,600281,NA,227.1,227,2017-09-11,00:00:00,26.02,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-81.7,26.8,162.44669631410014,127.12493425458202,4.59,22.45,3.5700000000000003,15.902004454342986
600281,600281,NA,227.1,227,2017-09-12,00:00:00,26.84,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-84.4,31.9,540.8132571967259,127.12493425458202,4.59,22.45,4.390000000000001,19.554565701559024
600281,600281,NA,227.1,227,2017-09-13,00:00:00,26.94,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,-88.9,35.6,1124.5476796063108,127.12493425458202,4.59,22.45,4.490000000000002,20.00000000000001
600281,600281,NA,227.1,227,2017-09-14,00:00:00,26.94,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.490000000000002,20.00000000000001
600281,600281,NA,227.1,227,2017-09-15,00:00:00,26.94,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.490000000000002,20.00000000000001
600281,600281,NA,227.1,227,2017-09-16,00:00:00,26.91,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.460000000000001,19.86636971046771
600281,600281,NA,227.1,227,2017-09-17,00:00:00,26.87,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.420000000000002,19.688195991091323
600281,600281,NA,227.1,227,2017-09-18,00:00:00,26.83,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.379999999999999,19.51002227171492
600281,600281,NA,227.1,227,2017-09-19,00:00:00,26.76,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.310000000000002,19.198218262806247
600281,600281,NA,227.1,227,2017-09-20,00:00:00,26.65,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.199999999999999,18.708240534521156
600281,600281,NA,227.1,227,2017-09-21,00:00:00,26.52,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,4.07,18.129175946547885
600281,600281,NA,227.1,227,2017-09-22,00:00:00,26.38,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,3.9299999999999997,17.50556792873051
600281,600281,NA,227.1,227,2017-09-23,00:00:00,26.27,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,3.8200000000000003,17.015590200445434
600281,600281,NA,227.1,227,2017-09-24,00:00:00,26.08,1,01A,Good quality records,S161AL,Jane Green Creek at S-161A Lower/East at Deer Park (WL),Osceola,Surface Water,Water Level (WL),NA,28.083501,-80.909868,Surface Water,28355.086915779662,28.36,NA,NA,NA,127.12493425458202,4.59,22.45,3.629999999999999,16.16926503340757
1080434,1080434,NA,227.1,227,2017-08-27,00:00:00,24.98,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,0,0
1080434,1080434,NA,227.1,227,2017-08-28,00:00:00,24.94,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,-0.03999999999999915,-0.16012810248198217
1080434,1080434,NA,227.1,227,2017-08-29,00:00:00,24.9,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,-0.08000000000000185,-0.32025620496397855
1080434,1080434,NA,227.1,227,2017-08-30,00:00:00,24.86,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-26.9,16.1,5670.853934598617,134.7767284962491,3.25,24.98,-0.120000000000001,-0.4803843074459607
1080434,1080434,NA,227.1,227,2017-08-31,00:00:00,24.82,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-31.7,16.3,5189.066828565786,134.7767284962491,3.25,24.98,-0.16000000000000014,-0.6405124099279429
1080434,1080434,NA,227.1,227,2017-09-01,00:00:00,24.82,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-35.1,17.5,4800.362551255191,134.7767284962491,3.25,24.98,-0.16000000000000014,-0.6405124099279429
1080434,1080434,NA,227.1,227,2017-09-02,00:00:00,24.86,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-39.7,19.1,4279.49833948818,134.7767284962491,3.25,24.98,-0.120000000000001,-0.4803843074459607
1080434,1080434,NA,227.1,227,2017-09-03,00:00:00,24.82,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-45.5,18.5,3736.283416685112,134.7767284962491,3.25,24.98,-0.16000000000000014,-0.6405124099279429
1080434,1080434,NA,227.1,227,2017-09-04,00:00:00,24.79,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-50.4,17.3,3317.3571830810774,134.7767284962491,3.25,24.98,-0.19000000000000128,-0.7606084867894367
1080434,1080434,NA,227.1,227,2017-09-05,00:00:00,24.8,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-55.1,16.6,2908.596334535591,134.7767284962491,3.25,24.98,-0.17999999999999972,-0.7205764611689339
1080434,1080434,NA,227.1,227,2017-09-06,00:00:00,24.8,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-60.6,17.3,2363.6410167353465,134.7767284962491,3.25,24.98,-0.17999999999999972,-0.7205764611689339
1080434,1080434,NA,227.1,227,2017-09-07,00:00:00,24.78,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-66.2,19.2,1751.9839813903418,134.7767284962491,3.25,24.98,-0.1999999999999993,-0.8006405124099251
1080434,1080434,NA,227.1,227,2017-09-08,00:00:00,24.77,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-71.8,21.1,1158.1974385401354,134.7767284962491,3.25,24.98,-0.21000000000000085,-0.8406725380304279
1080434,1080434,NA,227.1,227,2017-09-09,00:00:00,24.77,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-77.2,22.1,709.2616270613104,134.7767284962491,3.25,24.98,-0.21000000000000085,-0.8406725380304279
1080434,1080434,NA,227.1,227,2017-09-10,00:00:00,25.68,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-80.9,23.4,470.6882036516915,134.7767284962491,3.25,24.98,0.6999999999999993,2.8022417934347446
1080434,1080434,NA,227.1,227,2017-09-11,00:00:00,26.78,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-81.7,26.8,134.7767284962491,134.7767284962491,3.25,24.98,1.8000000000000007,7.205764611689354
1080434,1080434,NA,227.1,227,2017-09-12,00:00:00,27.38,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-84.4,31.9,591.547453450918,134.7767284962491,3.25,24.98,2.3999999999999986,9.60768614891913
1080434,1080434,NA,227.1,227,2017-09-13,00:00:00,27.69,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,-88.9,35.6,1174.4357280522775,134.7767284962491,3.25,24.98,2.710000000000001,10.848678943154527
1080434,1080434,NA,227.1,227,2017-09-14,00:00:00,27.84,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,2.8599999999999994,11.449159327461969
1080434,1080434,NA,227.1,227,2017-09-15,00:00:00,28,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,3.0199999999999996,12.08967173738991
1080434,1080434,NA,227.1,227,2017-09-16,00:00:00,28.02,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,3.039999999999999,12.1697357886309
1080434,1080434,NA,227.1,227,2017-09-17,00:00:00,28,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,3.0199999999999996,12.08967173738991
1080434,1080434,NA,227.1,227,2017-09-18,00:00:00,27.95,1,01A,Good quality records,S252BS,S-252B South at Ft Drum (WL),Indian River,Surface Water,Water Level (WL),NA,27.640746,-80.716625,Surface Water,31289.06938743389,31.29,NA,NA,NA,134.7767284962491,3.25,24.98,2.969999999999999,11.889511609287425
