Class,Importer,Exporter,Total_Quantity,N_Records
NA,US,CY,443,85
NA,AE,CZ,69,8
NA,AU,CZ,71,15
NA,BD,CZ,6,3
NA,BH,CZ,9,1
NA,BR,CZ,65,10
NA,BY,CZ,22,5
NA,CA,CZ,6919,130
NA,CH,CZ,501,8
NA,CL,CZ,354,8
NA,CN,CZ,1638,169
NA,CO,CZ,1,1
NA,GB,CZ,1572,113
NA,HK,CZ,3891,174
NA,ID,CZ,173,10
NA,IL,CZ,161,32
NA,IN,CZ,733,39
NA,IR,CZ,15,5
NA,JP,CZ,31665,1036
NA,KR,CZ,682,67
NA,KZ,CZ,6,1
NA,MA,CZ,74,4
NA,ME,CZ,1,1
NA,MK,CZ,3,3
NA,MN,CZ,3,3
NA,MX,CZ,89,15
NA,MY,CZ,283,8
NA,NO,CZ,3,1
NA,NZ,CZ,23,4
NA,PA,CZ,25,2
NA,PE,CZ,48,10
NA,PH,CZ,436,58
NA,PY,CZ,1,1
NA,RS,CZ,15,1
NA,RU,CZ,728,53
NA,SA,CZ,269,18
NA,SG,CZ,2972,165
NA,SN,CZ,198,14
NA,SV,CZ,113,9
NA,TH,CZ,30690,567
NA,TR,CZ,1,1
NA,TW,CZ,1193,43
NA,UA,CZ,140,7
NA,US,CZ,11671,712
NA,VN,CZ,319,36
NA,ZA,CZ,1794,47
NA,AU,DE,310,4
NA,CA,DE,1,1
NA,CH,DE,456612.589,8418
NA,CN,DE,540,2
NA,GB,DE,504,1
NA,HK,DE,502,63
NA,ID,DE,788,17
NA,JP,DE,896,48
NA,KR,DE,1645,94
NA,NO,DE,104,17
NA,PE,DE,4,4
NA,SA,DE,28,6
NA,SG,DE,1757,100
NA,TH,DE,1346,31
NA,US,DE,42973,494
NA,VN,DE,6,2
NA,ZA,DE,93,24
NA,CH,DK,342916,3560
NA,IS,DK,48,5
NA,KE,DK,7000,7
NA,KW,DK,32,2
NA,NO,DK,770,12
NA,TR,DK,27350,24
NA,US,DK,30740,3
NA,CA,DO,42000,4
NA,DK,DO,1028791.3,80
NA,GB,DO,88,88
NA,NL,DO,1681654,157
NA,PR,DO,13,4
NA,US,DO,88364651,6447
NA,XX,DO,10904,16
NA,TH,DZ,100,1
NA,AR,EC,302,5
NA,AW,EC,1228,4
NA,BE,EC,367,5
NA,BO,EC,1531,9
NA,CA,EC,50938,439
NA,CH,EC,10813,3097
NA,CN,EC,5386,36
NA,CW,EC,488,3
NA,CZ,EC,855,281
NA,DE,EC,314115,51179
NA,FR,EC,6015,836
NA,GB,EC,6792,1051
NA,GT,EC,29827,44
NA,HK,EC,10914,2016
NA,IL,EC,14,1
NA,IN,EC,50,2
NA,JP,EC,51640,9112
NA,KR,EC,4299,160
NA,KW,EC,12,8
NA,KZ,EC,252,9
NA,MO,EC,55,20
NA,MQ,EC,25,1
NA,MX,EC,75,2
NA,MY,EC,583,7
NA,NO,EC,627,8
NA,PH,EC,1127,4
NA,RU,EC,2323,21
NA,SG,EC,39633,210
NA,SV,EC,5607,40
NA,TH,EC,2437,145
NA,TW,EC,14597,130
NA,UA,EC,57,2
NA,US,EC,412881,1355
NA,VN,EC,6057,9
NA,ZA,EC,2024,11
NA,AE,EG,10300,2
NA,IQ,EG,100,1
NA,KW,EG,1438,37
NA,NL,EG,158050,16
NA,AE,ES,8181,33
NA,BH,ES,1582,25
NA,CH,ES,295,21
NA,CN,ES,65,2
NA,CR,ES,30,1
NA,CV,ES,118,2
NA,GB,ES,2012,146
NA,GE,ES,1573,42
NA,GT,ES,2329,2
NA,HK,ES,424,12
NA,IN,ES,31000,1
NA,JP,ES,1854,236
NA,KP,ES,35,3
NA,KR,ES,41,6
NA,KW,ES,610,39
NA,LB,ES,5732,85
NA,MA,ES,27384,67
NA,ME,ES,150,3
NA,NO,ES,643,7
NA,QA,ES,1450,31
NA,SG,ES,48,5
NA,SV,ES,13170,12
NA,TH,ES,13893,91
NA,TN,ES,3689,24
NA,TR,ES,7000,77
NA,TW,ES,153,100
NA,US,ES,97373,24
NA,VN,ES,35,4
NA,NL,ET,10707490,353
NA,ZA,ET,15225,4
NA,US,FI,25,19
NA,CH,FK,66,2
NA,US,FM,3,1
NA,CA,FR,3,2
NA,CH,FR,224.3,52
NA,CR,FR,24000,2
NA,FR,FR,12,11
NA,IL,FR,186,24
NA,IN,FR,625,2
NA,IR,FR,8000,2
NA,JP,FR,196,45
NA,MC,FR,2115,6
NA,US,FR,10,2
NA,CA,GB,1032,16
NA,CH,GB,12,2
NA,DE,GB,2,2
NA,GG,GB,74,16
NA,IE,GB,107,1
NA,JP,GB,938,80
NA,US,GB,2650,122
NA,ES,GE,6000,2
NA,NL,GH,52728,45
NA,FR,GP,3089,5
NA,AE,GT,10040,3
NA,AU,GT,6000,3
NA,BM,GT,1200,7
NA,BR,GT,400,2
NA,CA,GT,288763,348
NA,CH,GT,21277,100
NA,CL,GT,3435,6
NA,CN,GT,60705,38
NA,CR,GT,453748,12
NA,CZ,GT,400,4
NA,DE,GT,88800,13
NA,DK,GT,688713.975,115
NA,ES,GT,99014,41
NA,GB,GT,4300,8
NA,HK,GT,900,4
NA,IT,GT,195287,82
NA,JO,GT,12000,1
NA,JP,GT,1542521,665
NA,KR,GT,70564,33
NA,MY,GT,310,4
NA,NI,GT,160000,2
NA,NL,GT,18766687.296,2620
NA,NZ,GT,3243,3
NA,PL,GT,8310,38
NA,PT,GT,10656,2
NA,SA,GT,44799,5
NA,SG,GT,26737,63
NA,SV,GT,730,15
NA,TH,GT,480471,88
NA,TN,GT,16000,2
NA,TR,GT,24000,2
NA,TW,GT,156866,157
NA,US,GT,29484534,6943
NA,VN,GT,100,2
NA,XX,GT,3080,3
NA,ZA,GT,44556,36
NA,CA,HK,30,2
NA,CZ,HK,3,2
NA,ES,HK,1,1
NA,FR,HK,3,2
NA,JP,HK,1325,303
NA,KR,HK,505,6
NA,MV,HK,22,1
NA,RO,HK,2,2
NA,SG,HK,224,64
NA,TH,HK,322,5
NA,US,HK,227,17
NA,CH,HN,1392,4
NA,CL,HN,2120,1
NA,DE,HN,32625,3
NA,ES,HN,392088,66
NA,FR,HN,15000,1
NA,IQ,HN,9050,1
NA,NL,HN,4425196,673
NA,PT,HN,64166,6
NA,US,HN,296466,22
NA,MV,HR,35,3
NA,GH,HU,728,2
NA,US,HU,11,4
NA,AE,ID,2000,2
NA,AU,ID,845,33
NA,DE,ID,6690,58
NA,IN,ID,45,18
NA,JP,ID,342072,600
NA,KR,ID,500,1
NA,MY,ID,87,14
NA,SG,ID,72320,79
NA,TH,ID,153,6
NA,TW,ID,785,49
NA,US,ID,357,24
NA,HK,IE,2,2
NA,BE,IL,189,1
NA,CZ,IL,1096,26
NA,DE,IL,510,11
NA,ES,IL,93000,4
NA,JP,IL,1339,8
NA,NL,IL,190138,56
NA,SG,IL,28,9
NA,US,IL,1,1
NA,AE,IN,62780,16
NA,BH,IN,2110,4
NA,DE,IN,9542,241
NA,GB,IN,4480,17
NA,GR,IN,7237,127
NA,KW,IN,1170,1
NA,MV,IN,43,7
NA,NL,IN,1000,2
NA,PH,IN,100000,2
NA,US,IN,9593,232
NA,XX,IN,11700,6
NA,AE,IR,120,2
NA,CZ,IR,200,6
NA,GE,IR,107524,71
NA,JP,IR,264,22
NA,RU,IR,5248,4
NA,US,IR,8,4
NA,AE,IT,59,1
NA,CA,IT,11371,34
NA,CH,IT,134937,1973
NA,CL,IT,838,2
NA,CN,IT,83,13
NA,GB,IT,79,2
NA,HK,IT,864,241
NA,IL,IT,1500,3
NA,IQ,IT,19,6
NA,JP,IT,78,12
NA,KR,IT,456101,60
NA,KW,IT,132,16
NA,MC,IT,3,2
NA,MO,IT,106,17
NA,RU,IT,48,5
NA,SG,IT,20,9
NA,TH,IT,148259,1056
NA,US,IT,1979518,555
NA,FR,JE,150,3
NA,GB,JE,7350,25
NA,TW,JE,40,1
NA,AG,JM,48,4
NA,AW,JM,316,15
NA,BB,JM,179,10
NA,BR,JM,5,4
NA,CW,JM,519,15
NA,DE,JM,1800,34
NA,GY,JM,55,4
NA,HT,JM,230,7
NA,JP,JM,924,144
NA,KN,JM,184,18
NA,KY,JM,13869,128
NA,SA,JM,10,1
NA,SG,JM,209,23
NA,TT,JM,348,16
NA,US,JM,94684,628
NA,VG,JM,23,4
NA,XX,JM,1,1
NA,ZA,JM,720,27
NA,AE,JP,313,12
NA,AT,JP,24,2
NA,AU,JP,968,75
NA,BE,JP,339,20
NA,BG,JP,287,26
NA,BR,JP,12614,116
NA,CA,JP,6701,256
NA,CH,JP,2,2
NA,CN,JP,166298,111
NA,CZ,JP,74,7
NA,DE,JP,8197,185
NA,EC,JP,10638,2
NA,ES,JP,547,18
NA,FI,JP,13,2
NA,FR,JP,152,20
NA,GB,JP,11995,70
NA,HK,JP,74204,1562
NA,HU,JP,19,2
NA,ID,JP,3843,30
NA,IL,JP,24,2
NA,IN,JP,1020,2
NA,IT,JP,1373,84
NA,KP,JP,6476,51
NA,KR,JP,76090,1625
NA,KW,JP,15,3
NA,LB,JP,39,3
NA,LK,JP,4494,6
NA,MN,JP,100,1
NA,MO,JP,11709,347
NA,MY,JP,1059,36
NA,NL,JP,77377,176
NA,PH,JP,727,16
NA,PL,JP,4,4
NA,PT,JP,13,3
NA,RO,JP,2,1
NA,RU,JP,6734,215
NA,SE,JP,60,7
NA,SG,JP,32159,1378
NA,TH,JP,12654.2,414
NA,TR,JP,171,5
NA,TW,JP,38504,885
NA,UA,JP,631,11
NA,US,JP,73747,1334
NA,VN,JP,242,46
NA,WS,JP,1343,4
NA,XX,JP,30,1
NA,ZA,JP,501,29
NA,AU,KE,63000,10
NA,DK,KE,9199540,603
NA,JP,KE,140,2
NA,NL,KE,824350,93
NA,PK,KE,7000,1
NA,US,KE,1037134.9,213
NA,GB,KH,129,11
NA,AU,KP,74000,5
NA,AF,KR,25000,1
NA,AR,KR,239500,10
NA,AT,KR,166300,128
NA,AU,KR,1516037,71
NA,BD,KR,11000,3
NA,BG,KR,7664,44
NA,CA,KR,2640,47
NA,CH,KR,50,2
NA,CL,KR,931744,60
NA,CN,KR,474867,210
NA,CO,KR,20500,1
NA,CR,KR,75300,10
NA,CZ,KR,1,1
NA,DE,KR,2065,26
NA,DK,KR,90000,6
NA,FI,KR,44,5
NA,FR,KR,602,23
NA,GB,KR,980,14
NA,HK,KR,293,20
NA,HU,KR,6,1
NA,ID,KR,121120,15
NA,IN,KR,1221314,58
NA,JP,KR,426015,884
NA,KZ,KR,1051,8
NA,MO,KR,25,2
NA,MY,KR,919800,31
NA,NL,KR,10987,49
NA,PH,KR,98500,3
NA,PL,KR,204000,3
NA,RU,KR,38300,107
NA,SE,KR,2800,18
NA,SG,KR,5240,6
NA,TH,KR,735174,84
NA,TW,KR,25271,37
NA,UA,KR,4705,33
NA,US,KR,2398351,635
NA,XX,KR,123070,19
NA,AE,LB,770,4
NA,AE,LK,680,1
NA,AT,LK,8680,39
NA,AU,LK,78695,300
NA,BH,LK,1004,5
NA,CA,LK,46240,761
NA,CZ,LK,7160,50
NA,DE,LK,116982,245
NA,DK,LK,36501,50
NA,ES,LK,1370,13
NA,FR,LK,12071,113
NA,GB,LK,1920674,1078
NA,GE,LK,200,4
NA,HK,LK,141650,2437
NA,ID,LK,17490,302
NA,IN,LK,4,1
NA,IT,LK,15138,156
NA,JP,LK,176664,2464
NA,KP,LK,190,3
NA,KR,LK,20279,364
NA,KW,LK,8030,3
NA,MV,LK,3520,65
NA,MY,LK,11970,192
NA,NL,LK,92100,12
NA,NZ,LK,24000,20
NA,SA,LK,21430,1
NA,SG,LK,42420,602
NA,TH,LK,55026,961
NA,TW,LK,3690,65
NA,US,LK,497308,3261
NA,ZA,LK,23660,334
NA,FR,MC,9,1
NA,AT,MG,2,1
NA,AU,MG,1,1
NA,BE,MG,205,115
NA,BF,MG,176.8,4
NA,CD,MG,47,4
NA,CH,MG,429,21
NA,CI,MG,376,12
NA,CZ,MG,7830,63
NA,DE,MG,3088,221
NA,ES,MG,983,30
NA,FR,MG,524,33
NA,GB,MG,75,65
NA,HK,MG,107857,1853
NA,JP,MG,341319,2799
NA,KE,MG,1546,13
NA,KR,MG,18806,207
NA,ML,MG,600,1
NA,MO,MG,360,39
NA,MY,MG,961,31
NA,NG,MG,33,6
NA,PH,MG,94,8
NA,SG,MG,265,26
NA,TD,MG,10095,271
NA,TH,MG,43458,483
NA,TK,MG,868,21
NA,TW,MG,7850,112
NA,TZ,MG,275,13
NA,US,MG,18927,871
NA,XX,MG,3664,33
NA,YT,MG,95,1
NA,JP,MM,50,12
NA,KR,MM,3,1
NA,CH,MP,533,3
NA,DE,MX,9584,150
NA,DO,MX,416,1
NA,FR,MX,135,74
NA,JP,MX,13413,128
NA,RU,MX,255,110
NA,TR,MX,96,2
NA,UA,MX,401,65
NA,US,MX,1849,51
NA,AE,MY,1655,15
NA,AU,MY,2075,72
NA,BD,MY,1000,5
NA,BG,MY,11,4
NA,BN,MY,1351,24
NA,CA,MY,4988,191
NA,CH,MY,1233,110
NA,CN,MY,820,6
NA,CR,MY,13,2
NA,DE,MY,19509,315
NA,ES,MY,6122,177
NA,GB,MY,247,18
NA,GR,MY,33,2
NA,HK,MY,506,34
NA,ID,MY,392,32
NA,IT,MY,24,8
NA,JP,MY,34161,1319
NA,KR,MY,1191,96
NA,KW,MY,300,3
NA,MU,MY,790,33
NA,MV,MY,272,24
NA,NL,MY,111,8
NA,PH,MY,106,12
NA,PK,MY,11,4
NA,PL,MY,11,1
NA,RU,MY,28,9
NA,SG,MY,1022712,3008
NA,SR,MY,2100,2
NA,TH,MY,16793,29
NA,TW,MY,30967,84
NA,US,MY,88817,1876
NA,XX,MY,1000,5
NA,CZ,MZ,105,4
NA,JP,MZ,806,21
NA,TH,MZ,940,9
NA,US,MZ,295,4
NA,XX,MZ,30,5
NA,CH,NI,181,10
NA,US,NI,80000,4
NA,AE,NL,4957213,48934
NA,AF,NL,4575,153
NA,AG,NL,3333,68
NA,AI,NL,7,1
NA,AL,NL,173875,3347
NA,AM,NL,26564,616
NA,AO,NL,7545,440
NA,AU,NL,18960,4
NA,AW,NL,68480,2681
NA,AZ,NL,272940,2429
NA,BA,NL,1588785,20855
NA,BB,NL,47225,2950
NA,BD,NL,1353,6
NA,BH,NL,142415,5303
NA,BJ,NL,2652,253
NA,BL,NL,1337,54
NA,BN,NL,2932,175
NA,BQ,NL,7848,1299
NA,BR,NL,344188,54
NA,BY,NL,355392,3621
NA,CA,NL,650842,115
NA,CD,NL,302,21
NA,CG,NL,292,56
NA,CH,NL,13902776.21,391517
NA,CI,NL,11136,365
NA,CN,NL,302530,136
NA,CO,NL,103421,38
NA,CR,NL,21456,30
NA,CV,NL,992,92
NA,CW,NL,29449,2997
NA,CY,NL,54691,229
NA,DO,NL,533473,1384
NA,DZ,NL,18313,77
NA,EC,NL,81366,22
NA,EG,NL,48715,187
NA,FO,NL,10729,1132
NA,GB,NL,22629680,370977
NA,GD,NL,6,1
NA,GE,NL,391285,3120
NA,GF,NL,55654,2209
NA,GH,NL,49332,4726
NA,GL,NL,60,5
NA,GQ,NL,100,1
NA,GT,NL,298318,30
NA,HK,NL,109195,8202
NA,ID,NL,1294,7
NA,IL,NL,3044523,7616
NA,IN,NL,12751,86
NA,IQ,NL,1264485,5064
NA,IR,NL,199686,18
NA,IS,NL,74799,1856
NA,JM,NL,1233,11
NA,JO,NL,857511,8306
NA,JP,NL,205464,501
NA,KE,NL,72206,674
NA,KG,NL,5358,173
NA,KH,NL,24,3
NA,KR,NL,713194,334
NA,KV,NL,413561,3043
NA,KW,NL,1216518,27699
NA,KZ,NL,348598,2119
NA,LB,NL,853590,6826
NA,LK,NL,234,4
NA,MA,NL,418058,2452
NA,MD,NL,2343112,8308
NA,ME,NL,233336,6040
NA,MG,NL,19270,636
NA,MK,NL,564251,5634
NA,ML,NL,180,4
NA,MM,NL,104,2
NA,MN,NL,1335,30
NA,MO,NL,4785,165
NA,MU,NL,374,7
NA,MV,NL,105430,5225
NA,MX,NL,1034245,302
NA,MY,NL,3545,6
NA,NG,NL,17149,1047
NA,NO,NL,11421677,110453
NA,NP,NL,13082,607
NA,NZ,NL,660,4
NA,OM,NL,78457,4695
NA,PA,NL,20,1
NA,PE,NL,443,7
NA,PH,NL,5316,272
NA,QA,NL,871152,7998
NA,RS,NL,2575053,22152
NA,RU,NL,2500,1
NA,RW,NL,1223,41
NA,SA,NL,909127,8579
NA,SC,NL,1250,54
NA,SD,NL,48,8
NA,SG,NL,43379,2356
NA,SN,NL,4444,467
NA,SR,NL,148157,5207
NA,SX,NL,36887,1962
NA,TG,NL,49,6
NA,TH,NL,447269,979
NA,TJ,NL,1399,31
NA,TM,NL,12089,185
NA,TN,NL,191125,1163
NA,TR,NL,20817110,41310
NA,TW,NL,3400,18
NA,TZ,NL,59241,2075
NA,UA,NL,8256720,30324
NA,UG,NL,49685,401
NA,US,NL,24526066,1795
NA,UY,NL,685,14
NA,UZ,NL,343454,1551
NA,VC,NL,48,3
NA,VE,NL,11000,1
NA,VN,NL,136514,29
NA,ZA,NL,68972,1536
NA,ZM,NL,2219,151
NA,ZW,NL,7666,234
NA,NA,NL,301,13
NA,CN,NZ,36,4
NA,DE,NZ,1317,10
NA,FR,NZ,300,3
NA,GB,NZ,2215,16
NA,IT,NZ,10221,209
NA,SG,NZ,26,5
NA,US,NZ,3463,26
NA,DE,PA,996,128
NA,RU,PA,299,114
NA,US,PA,766,38
NA,AT,PE,1,1
NA,CL,PE,1,1
NA,DE,PE,51745,4572
NA,ES,PE,6,6
NA,FI,PE,12,12
NA,FR,PE,262,42
NA,GT,PE,8672,618
NA,IT,PE,23,4
NA,JP,PE,14686,2164
NA,KP,PE,102,1
NA,KR,PE,124,2
NA,RU,PE,1778,166
NA,SG,PE,2373,294
NA,TH,PE,104,3
NA,TW,PE,600,54
NA,UA,PE,440,35
NA,US,PE,47820,5719
NA,AU,PG,1,1
NA,AE,PH,468,1
NA,AU,PH,1813,103
NA,CA,PH,690,129
NA,CN,PH,1000,10
NA,DE,PH,39989,2056
NA,ES,PH,12460,7
NA,FR,PH,739,75
NA,GB,PH,111,7
NA,GH,PH,190,21
NA,GU,PH,38,6
NA,HK,PH,2623,84
NA,ID,PH,960,87
NA,JP,PH,335244,2471
NA,KR,PH,32,16
NA,MP,PH,96,13
NA,MY,PH,596,30
NA,NL,PH,64,12
NA,PG,PH,5,5
NA,PW,PH,575,28
NA,SG,PH,362,41
NA,TH,PH,4150,85
NA,TR,PH,200,1
NA,TW,PH,34594,369
NA,US,PH,13434,601
NA,ZA,PH,200,2
NA,US,PL,243,2
NA,US,PT,15100,1
NA,US,PW,24,1
NA,IN,PY,54400,4
NA,GB,SA,2,1
NA,AE,SG,28,4
NA,AU,SG,131,2
NA,CN,SG,43,3
NA,DE,SG,1,1
NA,GB,SG,171,7
NA,HK,SG,170,4
NA,HU,SG,10,1
NA,JM,SG,1,1
NA,JP,SG,36,12
NA,KR,SG,4,1
NA,MV,SG,117,106
NA,TH,SG,12.5,1
NA,US,SG,429,4
NA,US,SK,6,1
NA,KW,SL,800,2
NA,GN,SN,178,4
NA,JP,SN,196,17
NA,NE,SN,78,1
NA,HN,SV,1000,18
NA,AE,TH,1420213,856
NA,AF,TH,19970,13
NA,AG,TH,38876,359
NA,AM,TH,13,9
NA,AO,TH,580,7
NA,AR,TH,4857,22
NA,AT,TH,3205,24
NA,AU,TH,20958,162
NA,AW,TH,47196,214
NA,AZ,TH,1360,8
NA,BB,TH,219220,152
NA,BD,TH,58014,251
NA,BE,TH,10240,36
NA,BG,TH,11461,335
NA,BH,TH,23261,136
NA,BJ,TH,442,8
NA,BL,TH,360,4
NA,BN,TH,557320,799
NA,BO,TH,127,3
NA,BR,TH,14004408,912
NA,BS,TH,10871,111
NA,BY,TH,661,12
NA,BZ,TH,1082,4
NA,CA,TH,161332,2597
NA,CD,TH,62205,21
NA,CH,TH,25668,1473
NA,CI,TH,13170,52
NA,CL,TH,1254,27
NA,CN,TH,5862673,485
NA,CO,TH,156143,103
NA,CR,TH,75304,66
NA,CU,TH,9,2
NA,CW,TH,68578,356
NA,CY,TH,46482,16
NA,CZ,TH,5455,779
NA,DE,TH,420373,7168
NA,DK,TH,2660329.711,1113
NA,DM,TH,30315,17
NA,DO,TH,3157811,1229
NA,DZ,TH,425,2
NA,EC,TH,31900,21
NA,EE,TH,5,2
NA,EG,TH,224297,14
NA,ES,TH,12903,195
NA,FI,TH,11,8
NA,FJ,TH,105282,226
NA,FM,TH,2311,21
NA,FR,TH,168467,1808
NA,GA,TH,930,4
NA,GB,TH,57389,1207
NA,GD,TH,21195,154
NA,GF,TH,800,23
NA,GH,TH,108745,1049
NA,GP,TH,107702,443
NA,GR,TH,29,9
NA,GT,TH,40037,98
NA,GU,TH,54830,345
NA,GY,TH,8324,50
NA,HK,TH,152791,1367
NA,HR,TH,18,3
NA,HU,TH,7438,171
NA,ID,TH,9696179,1012
NA,IE,TH,3,3
NA,IL,TH,27467,206
NA,IN,TH,12405515,2546
NA,IQ,TH,86567,38
NA,IR,TH,168162,24
NA,IS,TH,9,2
NA,IT,TH,68054,331
NA,JM,TH,592173,726
NA,JO,TH,15064,23
NA,JP,TH,6302481,10993
NA,KE,TH,12116,261
NA,KG,TH,1430,46
NA,KH,TH,12089,8
NA,KN,TH,20710,7
NA,KP,TH,760,7
NA,KR,TH,2605553,2967
NA,KW,TH,121712.1,32
NA,KY,TH,1229,23
NA,KZ,TH,12007,592
NA,LA,TH,65519,58
NA,LB,TH,348,14
NA,LC,TH,12040,91
NA,LK,TH,6182359,2573
NA,LT,TH,3,3
NA,LV,TH,11,4
NA,MA,TH,2323,32
NA,MD,TH,3,3
NA,MG,TH,3218,52
NA,MM,TH,6404,5
NA,MO,TH,229199,313
NA,MQ,TH,37137,196
NA,MR,TH,12018,15
NA,MT,TH,13,1
NA,MU,TH,125984,767
NA,MV,TH,242344,5923
NA,MX,TH,966252,154
NA,MY,TH,87929,366
NA,NC,TH,141075,421
NA,NE,TH,448,17
NA,NG,TH,14684,182
NA,NI,TH,63,2
NA,NL,TH,10480223,748
NA,NO,TH,297,33
NA,NP,TH,2470,8
NA,NZ,TH,5014,13
NA,OM,TH,6038,40
NA,PA,TH,39570,24
NA,PE,TH,175,47
NA,PF,TH,4,1
NA,PG,TH,3486,29
NA,PH,TH,10247498,1545
NA,PK,TH,283,28
NA,PL,TH,24949,354
NA,PR,TH,365369,718
NA,PT,TH,3439,27
NA,PW,TH,2187,31
NA,PY,TH,131300,61
NA,QA,TH,149464,51
NA,RE,TH,811837,909
NA,RO,TH,6360,88
NA,RS,TH,53,7
NA,RU,TH,160112,2753
NA,SA,TH,87577,23
NA,SB,TH,80,2
NA,SC,TH,80441,881
NA,SE,TH,38,24
NA,SG,TH,870352,5913
NA,SI,TH,21,21
NA,SK,TH,239,8
NA,SR,TH,703187,909
NA,ST,TH,130,4
NA,SV,TH,71,14
NA,SZ,TH,46,8
NA,TD,TH,60,3
NA,TN,TH,50,1
NA,TR,TH,27281,28
NA,TT,TH,448074,1747
NA,TW,TH,2596665,1689
NA,TZ,TH,54056,188
NA,UA,TH,92288,1343
NA,UG,TH,16551,296
NA,UM,TH,17,2
NA,US,TH,10535506,24081
NA,UY,TH,1296,23
NA,VA,TH,80,30
NA,VC,TH,750,2
NA,VE,TH,26050,5
NA,VI,TH,340,23
NA,VN,TH,83692376,3302
NA,WS,TH,1038,3
NA,XX,TH,2493,32
NA,ZA,TH,89306,1034
NA,ZM,TH,1303,24
NA,ZW,TH,2375,13
NA,AE,TO,78,2
NA,BR,TO,90,4
NA,AE,TR,10390656,103
NA,CA,TR,120386,117
NA,DK,TR,1843551,435
NA,NL,TR,1599109,525
NA,US,TR,619845,229
NA,XX,TR,1060,4
NA,ZA,TR,21000,4
NA,AE,TW,85215,141
NA,AU,TW,640112,105
NA,BE,TW,125437,67
NA,BG,TW,11612,84
NA,BR,TW,5599777,88
NA,CA,TW,10,4
NA,CH,TW,120645,481
NA,CZ,TW,9080,66
NA,DE,TW,241957,1744
NA,DO,TW,32620,13
NA,ES,TW,80120,3
NA,FR,TW,1173429,224
NA,GB,TW,11981,189
NA,GR,TW,2330,19
NA,GT,TW,1816,6
NA,HU,TW,17653,179
NA,IN,TW,39475,14
NA,IT,TW,62800,69
NA,JP,TW,38220786,29008
NA,KR,TW,152810162,2592
NA,LV,TW,88,5
NA,MV,TW,4,4
NA,NL,TW,29704,47
NA,NO,TW,5,1
NA,NZ,TW,13067,6
NA,PA,TW,39188,11
NA,PL,TW,5415,146
NA,RO,TW,1523,11
NA,SA,TW,4860,7
NA,SG,TW,46,1
NA,SK,TW,154,9
NA,SV,TW,89415,83
NA,TH,TW,1375266,287
NA,US,TW,83230544,3518
NA,VE,TW,6000,2
NA,VN,TW,35158667,335
NA,BE,TZ,250,1
NA,CN,TZ,36,2
NA,DK,TZ,420,3
NA,NL,TZ,1473163,153
NA,US,TZ,15,1
NA,IT,UA,5045.5,1
NA,JP,UG,250,1
NA,AE,US,3,1
NA,AG,US,359,23
NA,AI,US,51,2
NA,AU,US,1128,133
NA,AW,US,856,6
NA,BA,US,24,2
NA,BB,US,1612,17
NA,BG,US,300,3
NA,BL,US,8,1
NA,BM,US,4112,21
NA,BR,US,800,1
NA,BS,US,10230,205
NA,BZ,US,646,6
NA,CA,US,6401542,8648
NA,CH,US,359,26
NA,CN,US,1827,17
NA,CR,US,3894,4
NA,DE,US,19725,695
NA,DO,US,221831,28
NA,ES,US,3,1
NA,FJ,US,10134,2
NA,FR,US,1867,5
NA,GA,US,34,3
NA,GB,US,10562,63
NA,GD,US,176,1
NA,GP,US,1788,4
NA,GR,US,3,2
NA,HK,US,1441,37
NA,HN,US,9,3
NA,JE,US,105,1
NA,JM,US,2998,11
NA,JP,US,61421,877
NA,KG,US,201,1
NA,KN,US,121,11
NA,KP,US,2323,3
NA,KR,US,13809,142
NA,KY,US,58963,252
NA,NL,US,645,4
NA,PA,US,24010,164
NA,PH,US,382,4
NA,QA,US,82,2
NA,RU,US,283,2
NA,SG,US,1822,27
NA,SK,US,90,2
NA,TC,US,26,3
NA,TF,US,58,2
NA,TH,US,98783,400
NA,TT,US,25408,101
NA,TW,US,601,14
NA,UA,US,1262,8
NA,VG,US,675,13
NA,XX,US,4878,7
NA,ZA,US,3131,5
NA,TW,VE,5450,3
NA,US,VE,949,11
NA,AE,VN,1124029,976
NA,AZ,VN,300,1
NA,CH,VN,133,1
NA,CN,VN,1113700,274
NA,HK,VN,2063,37
NA,ID,VN,316278,86
NA,JP,VN,11594974,1635
NA,KR,VN,33600,4
NA,KW,VN,9201,34
NA,MO,VN,145208,268
NA,MY,VN,215700,527
NA,NL,VN,2600,10
NA,OM,VN,12600,15
NA,PH,VN,1200,4
NA,QA,VN,18800,45
NA,SG,VN,132100,249
NA,TH,VN,61732,210
NA,TW,VN,229225,140
NA,US,VN,11,2
NA,AE,VU,1396,1
NA,CH,XX,1509,10
NA,FJ,XX,6292,68
NA,IT,XX,455,1
NA,JP,XX,87,12
NA,KE,XX,7000,7
NA,KR,XX,6000,1
NA,TH,XX,600,2
NA,US,XX,1,1
NA,AE,ZA,12,12
NA,AU,ZA,30609,60
NA,BE,ZA,32888,49
NA,BH,ZA,1000,1
NA,CA,ZA,159,47
NA,CH,ZA,351,71
NA,CL,ZA,3041,11
NA,CN,ZA,21054,101
NA,CZ,ZA,73,34
NA,DE,ZA,13473,630
NA,EC,ZA,249,5
NA,ES,ZA,3022,74
NA,FR,ZA,291,47
NA,GB,ZA,4371,26
NA,GR,ZA,10104,15
NA,HK,ZA,1246,18
NA,ID,ZA,131,23
NA,IT,ZA,467,41
NA,JP,ZA,30097,1336
